Gene_ID,MDD_1:read count,MDD_2:read count,MDD_3:read count,MDD_4:read count,MDD_5:read count,MDD_6:read count,HC_1:read count,HC_2:read count,HC_3:read count,HC_4:read count,HC_5:read count,Length,Name,Description,Entrez_geneID
ENSG00000273331,0,0,0,0,0,0,0,0,0,0,0,964,TM4SF19-DYNLT2B,TM4SF19-DYNLT2B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49190],-
ENSG00000273345,7,2,2,4,2,0,13,10,9,1,4,3842,-,novel transcript,-
ENSG00000273398,1,2,1,1,0,0,2,2,2,0,0,2306,-,novel protein,-
ENSG00000273513,1,0,3,1,2,0,2,0,2,0,0,2122,TBC1D3K,TBC1 domain family member 3K [Source:HGNC Symbol;Acc:HGNC:51245],101060351
ENSG00000273514,0,0,0,0,0,0,0,0,0,0,0,2247,FOXD4L6,forkhead box D4 like 6 [Source:HGNC Symbol;Acc:HGNC:31986],653404
ENSG00000273520,0,0,0,0,0,0,0,0,0,0,0,2900,SPDYE8,speedy/RINGO cell cycle regulator family member E8 [Source:HGNC Symbol;Acc:HGNC:33771],728524
ENSG00000273540,0,0,0,0,0,0,0,0,0,0,0,16503,AGBL1,AGBL carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:26504],123624
ENSG00000273542,4,5,3,3,3,1,1,3,10,1,1,387,H4C12,H4 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4784],8362
ENSG00000273554,0,0,0,0,0,0,0,0,0,0,0,3660,-,-,-
ENSG00000273559,709,718,642,902,896,310,1294,1035,1333,458,659,3715,CWC25,CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989],54883
ENSG00000273604,4,1,5,6,1,0,11,6,5,0,5,3255,EPOP,elongin BC and polycomb repressive complex 2 associated protein [Source:HGNC Symbol;Acc:HGNC:34493],100170841
ENSG00000273611,197,252,241,231,311,214,329,388,245,270,210,6687,ZNHIT3,zinc finger HIT-type containing 3 [Source:HGNC Symbol;Acc:HGNC:12309],9326
ENSG00000273696,0,0,0,0,0,0,0,0,0,0,0,1028,CT45A7,cancer/testis antigen family 45 member A7 [Source:HGNC Symbol;Acc:HGNC:51260],101060211
ENSG00000273703,0,0,0,0,0,0,0,0,0,1,0,468,H2BC14,H2B clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:4750],8342
ENSG00000273706,0,0,0,1,0,0,0,0,1,0,0,4913,LHX1,LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593],3975
ENSG00000273734,0,0,0,0,0,0,0,0,0,0,0,1268,-,"novel protein, readthrough between OAZ1 and SPPL2B",-
ENSG00000273748,59,147,158,170,191,43,129,734,364,161,78,372,-,-,-
ENSG00000273749,380,480,344,361,261,56,494,532,503,108,151,10414,CYFIP1,cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759],23191
ENSG00000273756,0,0,0,0,0,0,0,0,0,0,0,3731,-,novel golgin subfamily A member 6-like protein,102723623
ENSG00000273777,0,1,1,0,0,0,0,0,0,0,1,2175,CEACAM20,CEA cell adhesion molecule 20 [Source:HGNC Symbol;Acc:HGNC:24879],125931
ENSG00000273802,16,29,16,43,12,10,11,22,18,32,26,489,H2BC8,H2B clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4746],8339
ENSG00000273820,60,40,51,48,46,13,80,77,72,15,51,3075,USP27X,ubiquitin specific peptidase 27 X-linked [Source:HGNC Symbol;Acc:HGNC:13486],389856
ENSG00000273841,269,345,357,310,461,178,531,589,419,262,303,7566,TAF9,TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542],6880
ENSG00000273899,48,62,47,66,71,11,123,96,102,24,36,3587,NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585],79159
ENSG00000273976,0,0,0,0,0,0,0,1,0,0,0,3822,GOLGA6L1,golgin A6 family like 1 [Source:HGNC Symbol;Acc:HGNC:37444],283767
ENSG00000273983,0,2,0,2,0,0,2,1,8,0,5,496,H3C8,H3 clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4772],8355
ENSG00000274049,0,0,0,0,0,0,0,0,0,0,0,2040,INO80B-WBP1,INO80B-WBP1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49199],-
ENSG00000274070,33,48,53,75,60,25,106,77,92,45,73,8206,CASTOR2,cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073],729438
ENSG00000274102,0,0,0,0,0,0,0,0,0,0,0,1473,OR4M2,olfactory receptor family 4 subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:15373],390538
ENSG00000274175,0,0,0,0,0,0,0,0,0,0,0,1806,-,-,-
ENSG00000274180,369,252,265,594,428,179,699,506,593,341,412,4931,NATD1,N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770],256302
ENSG00000274183,0,0,1,1,0,0,0,0,0,0,0,587,H2AB1,H2A.B variant histone 1 [Source:HGNC Symbol;Acc:HGNC:22516],474382
ENSG00000274209,0,2,0,0,1,0,1,1,0,0,0,3101,ANTXRL,ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277],195977
ENSG00000274211,118,131,159,121,140,33,302,273,235,57,88,9005,SOCS7,suppressor of cytokine signaling 7 [Source:HGNC Symbol;Acc:HGNC:29846],30837
ENSG00000274226,0,1,0,0,0,0,0,0,0,0,0,2077,TBC1D3H,TBC1 domain family member 3H [Source:HGNC Symbol;Acc:HGNC:30708],729877
ENSG00000274252,0,0,0,0,0,0,0,0,0,0,0,968,GGTLC3,gamma-glutamyltransferase light chain family member 3 [Source:HGNC Symbol;Acc:HGNC:33426],728226
ENSG00000274274,0,0,0,0,0,0,0,0,0,0,0,561,GAGE13,G antigen 13 [Source:HGNC Symbol;Acc:HGNC:29081],645051
ENSG00000274286,0,0,1,0,0,0,0,0,0,0,0,3696,ADRA2B,adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282],151
ENSG00000274290,24,24,52,92,39,8,31,50,47,13,23,2585,H2BC6,H2B clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4753],8344
ENSG00000274322,2,6,1,2,1,0,3,6,0,0,1,1375,-,novel protein,-
ENSG00000274349,50,94,65,55,84,41,143,153,102,33,77,4834,ZNF658,zinc finger protein 658 [Source:HGNC Symbol;Acc:HGNC:25226],26149
ENSG00000274386,6,8,12,9,4,1,18,8,13,3,11,4398,TMEM269,transmembrane protein 269 [Source:HGNC Symbol;Acc:HGNC:52381],100129924
ENSG00000274391,0,0,0,0,0,0,0,0,0,0,0,2596,TPTE,transmembrane phosphatase with tensin homology [Source:HGNC Symbol;Acc:HGNC:12023],7179
ENSG00000274419,5,2,2,1,6,0,3,2,4,0,2,2122,TBC1D3D,TBC1 domain family member 3D [Source:HGNC Symbol;Acc:HGNC:28944],101060389
ENSG00000274443,0,0,0,0,2,4,1,1,1,0,0,684,C8orf89,chromosome 8 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:51258],100130301
ENSG00000274512,68,43,38,90,41,21,48,77,123,15,12,3505,TBC1D3L,TBC1 domain family member 3L [Source:HGNC Symbol;Acc:HGNC:51246],101060376
ENSG00000274523,162,105,99,114,86,26,251,252,190,67,76,4196,RCC1L,RCC1 like [Source:HGNC Symbol;Acc:HGNC:14948],81554
ENSG00000274529,0,2,0,0,0,0,1,0,0,0,0,1383,SEBOX,SEBOX homeobox [Source:HGNC Symbol;Acc:HGNC:32942],645832
ENSG00000274570,4,0,3,0,1,0,2,2,0,0,0,4254,SPDYE10,speedy/RINGO cell cycle regulator family member E10 [Source:HGNC Symbol;Acc:HGNC:51506],643862
ENSG00000274588,30,8,3,4,20,1,59,85,97,7,9,7494,DGKK,diacylglycerol kinase kappa [Source:HGNC Symbol;Acc:HGNC:32395],139189
ENSG00000274600,1,2,6,3,1,0,2,4,5,0,0,5728,RIMBP3B,RIMS binding protein 3B [Source:HGNC Symbol;Acc:HGNC:33891],440804
ENSG00000274611,2,0,2,0,0,0,4,0,1,0,0,2077,TBC1D3,TBC1 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:19031],729873
ENSG00000274618,0,0,0,0,0,0,0,0,0,0,0,401,H4C6,H4 clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4783],8361
ENSG00000274641,1,7,4,5,2,5,2,1,1,6,17,467,H2BC17,H2B clustered histone 17 [Source:HGNC Symbol;Acc:HGNC:4758],8348
ENSG00000274736,4,3,0,1,19,4,0,8,18,1,2,742,CCL23,C-C motif chemokine ligand 23 [Source:HGNC Symbol;Acc:HGNC:10622],6368
ENSG00000274749,0,0,0,0,0,0,0,0,0,0,0,721,KRTAP7-1,keratin associated protein 7-1 [Source:HGNC Symbol;Acc:HGNC:18934],337878
ENSG00000274750,23,22,30,53,83,3,42,55,71,15,25,2679,H3C6,H3 clustered histone 6 [Source:HGNC Symbol;Acc:HGNC:4769],8353
ENSG00000274764,0,0,0,0,0,0,0,0,0,0,0,1947,PRAMEF27,PRAME family member 27 [Source:HGNC Symbol;Acc:HGNC:51234],101929983
ENSG00000274792,0,0,0,0,0,0,0,0,0,0,0,1343,-,-,102723532
ENSG00000274808,3,2,0,0,1,1,4,2,4,2,0,2842,TBC1D3B,TBC1 domain family member 3B [Source:HGNC Symbol;Acc:HGNC:27011],414059
ENSG00000274810,0,2,0,0,4,0,0,2,0,0,0,7789,NPHP3-ACAD11,NPHP3-ACAD11 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48351],-
ENSG00000274847,0,0,0,0,0,0,0,0,0,0,0,1599,MAFIP,MAFF interacting protein (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31102],-
ENSG00000274933,0,2,1,0,1,0,3,1,4,0,0,2305,TBC1D3I,TBC1 domain family member 3I [Source:HGNC Symbol;Acc:HGNC:32709],102724862
ENSG00000274944,0,0,0,0,0,0,0,0,0,0,0,3251,-,novel protein,-
ENSG00000274997,0,0,4,1,0,0,0,0,0,0,0,457,H2AC12,H2A clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:13671],85235
ENSG00000275004,26,26,35,32,46,20,44,76,50,23,22,5311,ZNF280B,zinc finger protein 280B [Source:HGNC Symbol;Acc:HGNC:23022],140883
ENSG00000275023,952,934,1015,965,639,139,2191,1812,1510,477,512,13576,MLLT6,"MLLT6, PHD finger containing [Source:HGNC Symbol;Acc:HGNC:7138]",4302
ENSG00000275034,0,0,0,0,0,0,0,0,0,0,0,1970,TP53TG3E,TP53 target 3 family member E [Source:HGNC Symbol;Acc:HGNC:51816],102724101
ENSG00000275052,2592,2920,2729,2994,3469,1398,4158,4870,3733,2084,2446,8217,PPP4R3B,protein phosphatase 4 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:29267],57223
ENSG00000275063,0,0,0,0,5,0,0,8,0,0,0,351,-,-,-
ENSG00000275066,1299,1610,1498,1482,1358,336,2662,2521,2245,686,886,14243,SYNRG,synergin gamma [Source:HGNC Symbol;Acc:HGNC:557],11276
ENSG00000275074,60,73,44,79,42,16,72,82,53,46,36,1754,NUDT18,nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194],79873
ENSG00000275111,81,85,94,90,117,47,151,156,143,56,78,3996,ZNF2,zinc finger protein 2 [Source:HGNC Symbol;Acc:HGNC:12991],7549
ENSG00000275113,0,0,0,0,0,0,0,0,0,0,0,403,GAGE2E,G antigen 2E [Source:HGNC Symbol;Acc:HGNC:31960],729428
ENSG00000275126,0,0,0,1,0,0,0,0,0,0,0,387,H4C13,H4 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4791],8368
ENSG00000275152,0,0,2,0,0,0,1,1,3,0,0,1745,CCL16,C-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:10614],6360
ENSG00000275163,0,0,0,0,0,0,0,0,0,0,0,1391,-,"potassium large conductance calcium-activated channel, subfamily M, beta member 2 (KCNMB2-IT1 - KCNMB2 readthrough transcript)",-
ENSG00000275183,11,7,9,13,12,2,24,15,25,7,4,2047,LENG9,leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306],94059
ENSG00000275221,9,15,12,26,11,4,14,10,20,9,10,496,H2AC15,H2A clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4726],8330
ENSG00000275249,0,0,0,0,0,0,0,0,0,0,0,1084,-,-,-
ENSG00000275302,206,239,278,306,337,150,485,649,405,340,272,1795,CCL4,C-C motif chemokine ligand 4 [Source:HGNC Symbol;Acc:HGNC:10630],6351
ENSG00000275342,102,73,96,63,51,18,208,165,131,22,50,4845,PRAG1,"PEAK1 related, kinase-activating pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:25438]",157285
ENSG00000275379,0,0,0,0,0,1,0,0,0,0,2,502,H3C11,H3 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4771],8354
ENSG00000275385,0,0,1,1,1,0,0,0,5,0,3,1405,CCL18,C-C motif chemokine ligand 18 [Source:HGNC Symbol;Acc:HGNC:10616],6362
ENSG00000275395,40,38,45,28,20,4,123,87,67,17,20,12961,FCGBP,Fc gamma binding protein [Source:HGNC Symbol;Acc:HGNC:13572],8857
ENSG00000275410,0,0,0,0,0,0,0,1,0,0,0,5774,HNF1B,HNF1 homeobox B [Source:HGNC Symbol;Acc:HGNC:11630],6928
ENSG00000275489,0,0,0,0,1,0,0,0,0,0,0,617,C17orf98,chromosome 17 open reading frame 98 [Source:HGNC Symbol;Acc:HGNC:34492],388381
ENSG00000275520,0,0,0,0,0,0,0,0,0,0,0,465,FAM236A,family with sequence similarity 235 member A [Source:HGNC Symbol;Acc:HGNC:44268],100129407
ENSG00000275572,0,0,0,0,0,0,0,0,2,0,0,1001,GRIFIN,galectin-related inter-fiber protein [Source:HGNC Symbol;Acc:HGNC:4577],402635
ENSG00000275591,0,0,0,0,0,0,0,0,0,0,0,4911,XKR5,XK related 5 [Source:HGNC Symbol;Acc:HGNC:20782],389610
ENSG00000275663,0,0,0,0,0,0,0,0,0,0,0,386,H4C7,H4 clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4792],8369
ENSG00000275674,0,0,0,0,0,0,0,0,0,0,0,518,-,novel protein,-
ENSG00000275688,0,0,0,0,0,0,0,0,0,0,0,1047,CCL15-CCL14,CCL15-CCL14 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:44436],-
ENSG00000275700,670,614,551,816,827,280,1126,1115,1063,431,582,12155,AATF,apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:HGNC:19235],26574
ENSG00000275713,10,22,14,23,22,15,16,25,24,81,33,462,H2BC9,H2B clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4755],8345
ENSG00000275714,0,1,3,0,0,0,0,0,0,1,0,508,H3C1,H3 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4766],8350
ENSG00000275718,0,0,0,0,0,0,0,0,0,0,0,1075,CCL15,C-C motif chemokine ligand 15 [Source:HGNC Symbol;Acc:HGNC:10613],6359
ENSG00000275722,0,0,0,0,0,0,1,0,0,0,0,1140,LYZL6,lysozyme like 6 [Source:HGNC Symbol;Acc:HGNC:29614],57151
ENSG00000275740,0,0,0,0,0,0,0,0,0,0,0,3311,-,novel readthrough transcript,-
ENSG00000275774,0,0,0,0,0,0,0,0,0,0,0,1156,HNRNPCL2,heterogeneous nuclear ribonucleoprotein C like 2 [Source:HGNC Symbol;Acc:HGNC:48813],440563
ENSG00000275778,0,0,0,0,0,0,0,0,0,0,0,1622,-,PRH1-PRR4 readthrough,-
ENSG00000275793,9,4,13,10,0,2,11,21,12,2,2,6105,RIMBP3,RIMS binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29344],85376
ENSG00000275832,3,0,3,1,0,0,4,4,1,0,0,8080,ARHGAP23,Rho GTPase activating protein 23 [Source:HGNC Symbol;Acc:HGNC:29293],57636
ENSG00000275835,145,197,245,166,165,47,322,362,269,113,116,6376,TUBGCP5,tubulin gamma complex associated protein 5 [Source:HGNC Symbol;Acc:HGNC:18600],114791
ENSG00000275869,1,0,0,0,0,0,0,0,0,0,0,1426,-,-,102723713
ENSG00000275896,5,0,0,0,0,1,1,3,2,0,3,1259,PRSS2,serine protease 2 [Source:HGNC Symbol;Acc:HGNC:9483],5645
ENSG00000275954,0,1,2,1,8,5,8,0,23,1,0,2117,TBC1D3F,TBC1 domain family member 3F [Source:HGNC Symbol;Acc:HGNC:18257],84218
ENSG00000275969,0,0,0,0,0,0,0,0,0,0,0,4223,SPATA31A3,SPATA31 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:32003],727830
ENSG00000275976,0,0,0,0,0,0,0,0,0,0,0,3141,SPDYE11,speedy/RINGO cell cycle regulator family member E11 [Source:HGNC Symbol;Acc:HGNC:51507],100996746
ENSG00000276017,0,0,0,0,0,0,0,0,0,0,0,2404,-,-,-
ENSG00000276023,45,26,25,31,63,17,57,88,70,36,40,2439,DUSP14,dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007],11072
ENSG00000276040,0,0,0,1,0,0,3,0,0,0,0,4956,SPATA31A7,SPATA31 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:32007],26165
ENSG00000276043,62,48,71,45,50,7,102,114,97,21,37,5145,UHRF1,ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556],29128
ENSG00000276045,304,289,181,278,215,63,519,479,540,206,184,2844,ORAI1,ORAI calcium release-activated calcium modulator 1 [Source:HGNC Symbol;Acc:HGNC:25896],-
ENSG00000276070,144,66,103,27,46,60,286,150,50,181,148,1397,CCL4L2,C-C motif chemokine ligand 4 like 2 [Source:HGNC Symbol;Acc:HGNC:24066],9560
ENSG00000276085,152,111,69,14,43,10,251,122,81,158,172,1469,CCL3L3,C-C motif chemokine ligand 3 like 3 [Source:HGNC Symbol;Acc:HGNC:30554],414062
ENSG00000276087,0,0,0,0,0,0,0,0,0,0,0,2400,-,novel transcript,-
ENSG00000276119,0,0,0,0,0,0,0,2,0,0,0,957,OR13C2,olfactory receptor family 13 subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:14701],392376
ENSG00000276180,6,5,4,8,3,1,5,11,4,2,3,397,H4C9,H4 clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4793],8294
ENSG00000276231,103,138,110,129,176,20,141,190,318,54,62,3565,PIK3R6,phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol;Acc:HGNC:27101],146850
ENSG00000276234,216,192,232,175,258,65,301,336,266,145,142,5637,TADA2A,transcriptional adaptor 2A [Source:HGNC Symbol;Acc:HGNC:11531],6871
ENSG00000276240,1,0,0,5,1,1,12,10,6,3,0,3796,OR4E1,olfactory receptor family 4 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8296],26687
ENSG00000276256,10,42,3,20,19,15,25,57,21,11,16,2195,-,-,389831
ENSG00000276293,574,674,521,608,467,102,1186,992,940,250,312,5784,PIP4K2B,phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:8998],8396
ENSG00000276302,0,2,0,3,1,0,3,5,1,0,0,557,-,novel protein,-
ENSG00000276345,8,37,30,6,54,17,5,66,5,19,5,740,-,-,-
ENSG00000276368,1,1,0,2,1,2,0,0,1,0,0,476,H2AC14,H2A clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:4727],8331
ENSG00000276380,0,0,0,0,0,0,0,0,0,0,0,1185,UBE2NL,ubiquitin conjugating enzyme E2 N like (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:31710],389898
ENSG00000276409,0,0,0,0,0,0,0,0,3,0,0,3272,CCL14,C-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10612],6358
ENSG00000276410,0,0,0,0,0,0,0,0,0,0,0,487,H2BC3,H2B clustered histone 3 [Source:HGNC Symbol;Acc:HGNC:4751],3018
ENSG00000276418,0,0,0,0,0,0,0,0,0,0,0,1527,-,"novel protein, TPD52-MRPS28 readthrough",-
ENSG00000276430,0,0,1,0,0,0,0,0,0,0,0,352,FAM25C,family with sequence similarity 25 member C [Source:HGNC Symbol;Acc:HGNC:23586],644054
ENSG00000276490,0,0,0,0,0,0,0,0,0,0,0,2395,-,novel transcript,-
ENSG00000276547,2,0,2,4,0,0,5,1,1,2,0,4887,PCDHGB5,"protocadherin gamma subfamily B, 5 [Source:HGNC Symbol;Acc:HGNC:8712]",56101
ENSG00000276581,0,0,0,0,0,0,0,0,0,0,0,4226,SPATA31A5,SPATA31 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:32005],727905
ENSG00000276600,2,8,6,4,7,1,7,4,3,3,2,3686,RAB7B,"RAB7B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30513]",338382
ENSG00000276644,58,36,33,98,105,27,65,97,113,83,34,5678,DACH1,dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663],1602
ENSG00000276747,2,5,8,7,5,0,14,4,1,1,2,2396,PADI6,peptidyl arginine deiminase 6 [Source:HGNC Symbol;Acc:HGNC:20449],353238
ENSG00000276760,0,0,0,0,0,0,0,0,0,0,0,2627,-,-,102723502
ENSG00000276903,0,0,0,0,1,1,0,0,0,0,0,482,H2AC16,H2A clustered histone 16 [Source:HGNC Symbol;Acc:HGNC:4730],8332
ENSG00000276950,0,0,0,0,0,0,0,1,1,0,0,2028,GSTT4,glutathione S-transferase theta 4 [Source:HGNC Symbol;Acc:HGNC:26930],25774
ENSG00000276966,4,3,7,7,6,0,5,4,8,1,7,412,H4C5,H4 clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4790],8367
ENSG00000277058,0,0,0,0,0,0,0,0,0,0,0,1897,HNRNPCL3,heterogeneous nuclear ribonucleoprotein C like 3 [Source:HGNC Symbol;Acc:HGNC:51235],649330
ENSG00000277075,8,12,6,8,4,32,14,15,10,33,24,517,H2AC8,H2A clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4724],3012
ENSG00000277149,39,30,38,34,94,61,47,142,97,10,71,3262,TYW1B,tRNA-yW synthesizing protein 1 homolog B [Source:HGNC Symbol;Acc:HGNC:33908],441250
ENSG00000277150,6,5,8,12,10,2,18,19,22,13,4,1707,F8A3,coagulation factor VIII associated 3 [Source:HGNC Symbol;Acc:HGNC:31850],474384
ENSG00000277157,3,4,7,22,5,2,3,7,9,5,3,403,H4C4,H4 clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4782],8360
ENSG00000277161,65,74,67,52,44,17,96,126,91,14,31,2832,PIGW,phosphatidylinositol glycan anchor biosynthesis class W [Source:HGNC Symbol;Acc:HGNC:23213],284098
ENSG00000277196,0,0,0,0,0,0,1,1,0,0,0,2405,-,-,-
ENSG00000277200,0,0,0,0,0,0,1,1,1,0,0,4643,CCDC92B,coiled-coil domain containing 92B [Source:HGNC Symbol;Acc:HGNC:52279],101928991
ENSG00000277224,7,5,14,21,11,2,11,10,8,13,5,473,H2BC7,H2B clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4752],8343
ENSG00000277258,1,3,1,0,2,0,5,0,2,4,0,3510,PCGF2,polycomb group ring finger 2 [Source:HGNC Symbol;Acc:HGNC:12929],7703
ENSG00000277322,0,0,0,0,0,0,0,0,0,0,0,4013,GOLGA6L6,golgin A6 family like 6 [Source:HGNC Symbol;Acc:HGNC:37225],727832
ENSG00000277363,0,1,2,3,0,0,0,1,0,0,0,11665,SRCIN1,SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:29506],80725
ENSG00000277399,5,0,0,2,0,0,0,3,1,0,0,9247,GPR179,G protein-coupled receptor 179 [Source:HGNC Symbol;Acc:HGNC:31371],440435
ENSG00000277400,0,0,0,5,2,0,2,0,0,2,0,2179,-,-,-
ENSG00000277443,2786,2826,2069,4303,2945,1453,3577,2759,2461,2500,2397,4296,MARCKS,myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759],4082
ENSG00000277462,78,54,90,63,116,35,93,93,81,46,69,4197,ZNF670,zinc finger protein 670 [Source:HGNC Symbol;Acc:HGNC:28167],93474
ENSG00000277475,0,0,0,1,0,0,0,1,1,1,0,831,-,-,-
ENSG00000277481,3,6,4,6,0,2,7,5,1,2,1,5623,PKD1L3,"polycystin 1 like 3, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:21716]",342372
ENSG00000277494,0,0,0,0,0,0,0,0,0,0,0,2257,GPIHBP1,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24945],338328
ENSG00000277531,0,0,0,0,0,0,0,0,0,0,0,4240,PNMA8C,PNMA family member 8C [Source:HGNC Symbol;Acc:HGNC:53427],110806277
ENSG00000277535,0,0,0,0,0,0,0,0,0,0,0,1772,-,novel cancer/testis antigen family protein,727838
ENSG00000277556,2,0,0,0,0,0,0,0,0,0,0,957,OR13C5,olfactory receptor family 13 subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:15100],138799
ENSG00000277586,18,25,4,14,10,9,16,12,27,12,18,3940,NEFL,neurofilament light chain [Source:HGNC Symbol;Acc:HGNC:7739],4747
ENSG00000277611,0,0,0,0,0,0,0,0,0,0,0,566,-,novel protein,-
ENSG00000277630,0,0,0,0,0,0,0,0,0,0,0,2637,-,-,100288966
ENSG00000277632,2,21,0,0,1,0,27,20,2,21,32,1494,CCL3,C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627],6348
ENSG00000277639,0,0,0,0,2,0,0,1,0,0,0,3268,-,novel protein,105371267
ENSG00000277745,1,0,0,0,0,0,0,2,1,1,0,591,H2AB3,H2A.B variant histone 3 [Source:HGNC Symbol;Acc:HGNC:14455],83740
ENSG00000277758,11,5,9,9,14,0,9,14,4,1,2,11673,SYT15B,synaptotagmin 15B [Source:HGNC Symbol;Acc:HGNC:51487],102724488
ENSG00000277775,0,0,0,1,0,0,0,0,0,0,0,494,H3C7,H3 clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4773],8968
ENSG00000277791,1089,995,895,1309,1744,1510,1449,1455,1314,1929,1401,1168,PSMB3,proteasome 20S subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540],5691
ENSG00000277836,0,0,0,0,0,0,0,0,0,0,0,288,-,-,-
ENSG00000277856,2,1,4,1,2,0,0,3,1,1,1,294,-,-,-
ENSG00000277858,0,0,0,0,0,0,0,0,0,0,0,591,H2AB2,H2A.B variant histone 2 [Source:HGNC Symbol;Acc:HGNC:18298],474381
ENSG00000277865,0,0,0,0,0,0,0,0,0,0,0,4401,GOLGA6L22,golgin A6 family like 22 [Source:HGNC Symbol;Acc:HGNC:50289],440243
ENSG00000277893,0,0,0,1,1,0,0,2,0,0,0,4519,SRD5A2,steroid 5 alpha-reductase 2 [Source:HGNC Symbol;Acc:HGNC:11285],6716
ENSG00000277932,0,0,0,0,0,0,0,0,0,0,0,2244,OR52E5,olfactory receptor family 52 subfamily E member 5 [Source:HGNC Symbol;Acc:HGNC:15214],390082
ENSG00000277957,0,1,0,0,1,0,0,1,1,0,0,3519,SENP3-EIF4A1,SENP3-EIF4A1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49182],-
ENSG00000277971,0,0,0,0,0,0,0,0,0,0,0,644,-,novel protein,-
ENSG00000277972,71,63,52,48,46,29,76,100,92,52,48,3118,CISD3,CDGSH iron sulfur domain 3 [Source:HGNC Symbol;Acc:HGNC:27578],284106
